"category","id","relativeId","archivePath","bytes","sha256"
"sound-definitions","AmbFX_Weather_Rainstorm_Interior_Cloth","AmbienceFX/Ambience/Global/Weather/Interior/AmbFX_Weather_Rainstorm_Interior_Cloth","Server/Audio/AmbienceFX/Ambience/Global/Weather/Interior/AmbFX_Weather_Rainstorm_Interior_Cloth.json","468","497E09136B917304B49A0CE242C53CD386867FC12630DA1F0EE9300DEC04988A"
"sound-definitions","AmbFX_Portals_Hedera","AmbienceFX/Ambience/Unique/Dread_Wade/AmbFX_Portals_Hedera","Server/Audio/AmbienceFX/Ambience/Unique/Dread_Wade/AmbFX_Portals_Hedera.json","307","5D4E4A1724859F7E2ED8E506B5B8473FAA1E3333AC95B3A5140B86AAA9E35FBB"
"sound-definitions","AmbFX_Portals_Hedera_Wind_Base","AmbienceFX/Ambience/Unique/Dread_Wade/AmbFX_Portals_Hedera_Wind_Base","Server/Audio/AmbienceFX/Ambience/Unique/Dread_Wade/AmbFX_Portals_Hedera_Wind_Base.json","376","0C0FFCEB160D7FC011AEB9C86EBD972E529CF813A6E999C737395BF817183000"
"sound-definitions","Emit_Portals_Hedera","AmbienceFX/Ambience/Unique/Dread_Wade/Emit_Portals_Hedera","Server/Audio/AmbienceFX/Ambience/Unique/Dread_Wade/Emit_Portals_Hedera.json","486","E8C2B4D353E85FCF8BD4F993D139044EFA32E82BAB4D4431F68C3F29B2C09248"
"sound-definitions","Emit_Portals_Hedera_Wind","AmbienceFX/Ambience/Unique/Dread_Wade/Emit_Portals_Hedera_Wind","Server/Audio/AmbienceFX/Ambience/Unique/Dread_Wade/Emit_Portals_Hedera_Wind.json","612","FC151B006D44FE53D26EF126150C5447744CEEE400CDB85F229E6531B6B394B3"
"sound-definitions","AmbFX_Forgotten_Temple_Energy","AmbienceFX/Ambience/Unique/Forgotten_Temple/AmbFX_Forgotten_Temple_Energy","Server/Audio/AmbienceFX/Ambience/Unique/Forgotten_Temple/AmbFX_Forgotten_Temple_Energy.json","430","7F545CA421BAC3EF886C439346DDD90F2ACD59A3731A152366927DCAA6D70B59"
"sound-definitions","AmbFX_Forgotten_Temple_Exterior","AmbienceFX/Ambience/Unique/Forgotten_Temple/AmbFX_Forgotten_Temple_Exterior","Server/Audio/AmbienceFX/Ambience/Unique/Forgotten_Temple/AmbFX_Forgotten_Temple_Exterior.json","627","E25767AB39FCDA5C57C56C2B474C3BC4CD256C9E02C2D60D99E912CDE9C945D8"
"sound-definitions","AmbFX_Forgotten_Temple_Exterior_Birds","AmbienceFX/Ambience/Unique/Forgotten_Temple/AmbFX_Forgotten_Temple_Exterior_Birds","Server/Audio/AmbienceFX/Ambience/Unique/Forgotten_Temple/AmbFX_Forgotten_Temple_Exterior_Birds.json","680","0E79889E89AF42130AFA06F800515482408E0384C193CD8DF3AF83E8431A9F73"
"sound-definitions","AmbFX_Forgotten_Temple_Exterior_Wind","AmbienceFX/Ambience/Unique/Forgotten_Temple/AmbFX_Forgotten_Temple_Exterior_Wind","Server/Audio/AmbienceFX/Ambience/Unique/Forgotten_Temple/AmbFX_Forgotten_Temple_Exterior_Wind.json","533","752811844AE4A0C42BBA2D324F920F26DD1F906D578C313F062BE9667E19848B"
"sound-definitions","AmbFX_Forgotten_Temple_Global","AmbienceFX/Ambience/Unique/Forgotten_Temple/AmbFX_Forgotten_Temple_Global","Server/Audio/AmbienceFX/Ambience/Unique/Forgotten_Temple/AmbFX_Forgotten_Temple_Global.json","346","32895BFD8C769FE0ACBF3F6EBD59B21B66468DECA2E57E0A586920BAFADD0046"
"sound-definitions","AmbFX_Forgotten_Temple_Grand_Interior","AmbienceFX/Ambience/Unique/Forgotten_Temple/AmbFX_Forgotten_Temple_Grand_Interior","Server/Audio/AmbienceFX/Ambience/Unique/Forgotten_Temple/AmbFX_Forgotten_Temple_Grand_Interior.json","434","0206284F80BA241BE56B7973EFA08847C6067DBDC337AE66EA0E505DD48D01FE"
"sound-definitions","AmbFX_Forgotten_Temple_Heart","AmbienceFX/Ambience/Unique/Forgotten_Temple/AmbFX_Forgotten_Temple_Heart","Server/Audio/AmbienceFX/Ambience/Unique/Forgotten_Temple/AmbFX_Forgotten_Temple_Heart.json","623","29A7B125D6384893319E0B88F3F81B18D7011F180E95AEFA9897474EFCD4D97F"
"sound-definitions","AmbFX_Forgotten_Temple_Tent_Interior","AmbienceFX/Ambience/Unique/Forgotten_Temple/AmbFX_Forgotten_Temple_Tent_Interior","Server/Audio/AmbienceFX/Ambience/Unique/Forgotten_Temple/AmbFX_Forgotten_Temple_Tent_Interior.json","489","85383A9BB8DCBA1FECF5925D3D84BBE9A41FEFC835A431FE28F3ED961E09E39D"
"sound-definitions","AmbFX_Forgotten_Temple_Tree_Interior","AmbienceFX/Ambience/Unique/Forgotten_Temple/AmbFX_Forgotten_Temple_Tree_Interior","Server/Audio/AmbienceFX/Ambience/Unique/Forgotten_Temple/AmbFX_Forgotten_Temple_Tree_Interior.json","900","2CD676A7227B3972D5B7BC3FC74F868E085E9245F1EC4DCD55ADC6E81AFA84E2"
"sound-definitions","RevZ_Forgotten_Temple_Exterior","AmbienceFX/Ambience/Unique/Forgotten_Temple/RevZ_Forgotten_Temple_Exterior","Server/Audio/AmbienceFX/Ambience/Unique/Forgotten_Temple/RevZ_Forgotten_Temple_Exterior.json","368","1E922A3D8FB285D12C1367BF62CE7789FB91265CDEB8910B61187B4562F45317"
"sound-definitions","RevZ_Forgotten_Temple_Generic_Interior","AmbienceFX/Ambience/Unique/Forgotten_Temple/RevZ_Forgotten_Temple_Generic_Interior","Server/Audio/AmbienceFX/Ambience/Unique/Forgotten_Temple/RevZ_Forgotten_Temple_Generic_Interior.json","630","27B72AB6BBD1D4CF09C993D11504154DBDCE46BEC2E23ECABD4F152FD301E254"
"sound-definitions","RevZ_Forgotten_Temple_Grand_Interior","AmbienceFX/Ambience/Unique/Forgotten_Temple/RevZ_Forgotten_Temple_Grand_Interior","Server/Audio/AmbienceFX/Ambience/Unique/Forgotten_Temple/RevZ_Forgotten_Temple_Grand_Interior.json","379","ACD22D53561082B97F000C5E8B2DE88F1FCBE7F3C526F5EE274A4BF8730DC269"
"sound-definitions","AmbFX_Zone1_Dungeon","AmbienceFX/Ambience/Zone1/Environments/Dungeon/AmbFX_Zone1_Dungeon","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Dungeon/AmbFX_Zone1_Dungeon.json","288","8E639F364FBBFED56EA0EC383FDA321036803362711201BCDB670E0DB34D0CAF"
"sound-definitions","AmbFX_Zone1_Forest_Autumn_Day","AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Autumn/AmbFX_Zone1_Forest_Autumn_Day","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Autumn/AmbFX_Zone1_Forest_Autumn_Day.json","657","3B28D46334BCE46A90719858D05246CBAC7B05010E2F57D0DE9A5437CE6E772C"
"sound-definitions","Emit_Zone1_Forest_Autumn_Day","AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Autumn/Emitters/Emit_Zone1_Forest_Autumn_Day","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Autumn/Emitters/Emit_Zone1_Forest_Autumn_Day.json","1037","B18BDB2D712224F61FBCE247C0A2D90693D381CA82D6755F0F974CFD554BBD9F"
"sound-definitions","Emit_Zone1_Forest_Autumn_Day_Birds","AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Autumn/Emitters/Emit_Zone1_Forest_Autumn_Day_Birds","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Autumn/Emitters/Emit_Zone1_Forest_Autumn_Day_Birds.json","857","3253FB0291650E333E8F73716D0908B925747308049BF3C1ECAF50D15A8796DC"
"sound-definitions","Emit_Zone1_Forest_Autumn_Day_Canopy","AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Autumn/Emitters/Emit_Zone1_Forest_Autumn_Day_Canopy","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Autumn/Emitters/Emit_Zone1_Forest_Autumn_Day_Canopy.json","1202","FAE7B90EC3CB29A01BCCB536D33260D9BC65612AC575848862C255373EE5CF23"
"sound-definitions","AmbFX_Zone1_Forest_Azure_Day","AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Azure/AmbFX_Zone1_Forest_Azure_Day","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Azure/AmbFX_Zone1_Forest_Azure_Day.json","653","2D285430D2A3B3C7200B8ED990C767A50A5F1235A1A42FB44CE91DD763EF729D"
"sound-definitions","Emit_Zone1_Forest_Azure","AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Azure/Emitters/Emit_Zone1_Forest_Azure","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Azure/Emitters/Emit_Zone1_Forest_Azure.json","1117","A0605535B0EDB946F4281F5D3717BE6647D847FD450F93C2A8C1FF5D5CFECEC8"
"sound-definitions","AmbFX_Zone1_Forest_Gen_Day","AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Gen/AmbFX_Zone1_Forest_Gen_Day","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Gen/AmbFX_Zone1_Forest_Gen_Day.json","651","063F9D987B43E7F7F739053AEAD684036F1E6E7CAC1275378C0171B96C5D057E"
"sound-definitions","Emit_Zone1_Forest_Gen_Day","AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Gen/Emitters/Emit_Zone1_Forest_Gen_Day","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Gen/Emitters/Emit_Zone1_Forest_Gen_Day.json","1097","D5DF61CCDD0E06D696892B0597E8CAF80D7719B3E9C148E6FE2F2106C3A7D0FE"
"sound-definitions","Emit_Zone1_Forest_Gen_Day_Birds","AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Gen/Emitters/Emit_Zone1_Forest_Gen_Day_Birds","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Gen/Emitters/Emit_Zone1_Forest_Gen_Day_Birds.json","855","ADD5BA3D069CD0E4DC81612C8A659D3E55366BB3886D25BD0AA5751F54A64CB3"
"sound-definitions","Emit_Zone1_Forest_Gen_Day_Canopy","AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Gen/Emitters/Emit_Zone1_Forest_Gen_Day_Canopy","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Forest/Day/Gen/Emitters/Emit_Zone1_Forest_Gen_Day_Canopy.json","1262","1FE921EFFC768303D531C819CBE168BC33A9F1F4BCE57C4A920E7C5652F9881B"
"sound-definitions","AmbFX_Zone1_Forest_Night","AmbienceFX/Ambience/Zone1/Environments/Forest/Night/AmbFX_Zone1_Forest_Night","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Forest/Night/AmbFX_Zone1_Forest_Night.json","1133","90C626AAB6258F84E4126DA79C34581F6B64C44CA4B356B0E5575CE59455E6B7"
"sound-definitions","Emit_Zone1_Forest_Night","AmbienceFX/Ambience/Zone1/Environments/Forest/Night/Emitters/Emit_Zone1_Forest_Night","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Forest/Night/Emitters/Emit_Zone1_Forest_Night.json","1386","3BE889889D2AB67202C779D1FBA9F8856A327A9B9B50575C1DF42240A42A65BD"
"sound-definitions","Emit_Zone1_Forest_Night_Birds","AmbienceFX/Ambience/Zone1/Environments/Forest/Night/Emitters/Emit_Zone1_Forest_Night_Birds","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Forest/Night/Emitters/Emit_Zone1_Forest_Night_Birds.json","1213","53BFD1E008570E5AD28621782CF5660CD8FF16A97BE280F789AFC0FE838B0941"
"sound-definitions","Emit_Zone1_Forest_Night_Canopy","AmbienceFX/Ambience/Zone1/Environments/Forest/Night/Emitters/Emit_Zone1_Forest_Night_Canopy","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Forest/Night/Emitters/Emit_Zone1_Forest_Night_Canopy.json","1551","B8F9ADC00A8B67454B2E79E3433AA4B6CD6013335CAB7F1AB6B8201CE6E9D980"
"sound-definitions","AmbFX_Zone1_Kweebec_Village","AmbienceFX/Ambience/Zone1/Environments/Kweebec/AmbFX_Zone1_Kweebec_Village","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Kweebec/AmbFX_Zone1_Kweebec_Village.json","359","62491A9060D76BD1761BFB50CCA1D29A12F1736F166D5BF8044BC978FF4AC531"
"sound-definitions","Emit_Zone1_Kweebec_Village","AmbienceFX/Ambience/Zone1/Environments/Kweebec/Emitters/Emit_Zone1_Kweebec_Village","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Kweebec/Emitters/Emit_Zone1_Kweebec_Village.json","505","B5A42ADDE92A89515372A602397AC2B9CCC947906FCFDAF76CD71B9AE9CE8A1C"
"sound-definitions","AmbFX_Zone1_Low_Mountain","AmbienceFX/Ambience/Zone1/Environments/Mountain/AmbFX_Zone1_Low_Mountain","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Mountain/AmbFX_Zone1_Low_Mountain.json","419","4BD5985640DF4522F9ECC7AAF7A0A703DD897021389F60F477390E70045C9A4E"
"sound-definitions","AmbFX_Zone1_Mountain","AmbienceFX/Ambience/Zone1/Environments/Mountain/AmbFX_Zone1_Mountain","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Mountain/AmbFX_Zone1_Mountain.json","419","791E0DDA10E5EA6AE6335DA927E0A26778F7C4A0A07B0059416DD8BD0DBFE0F3"
"sound-definitions","Emit_Zone1_Mountain_Day_Birds","AmbienceFX/Ambience/Zone1/Environments/Mountain/Day/Emitters/Emit_Zone1_Mountain_Day_Birds","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Mountain/Day/Emitters/Emit_Zone1_Mountain_Day_Birds.json","684","A51ACD8383FAA44193C6CB491C885F182D66104F973C6BAC01CFE1B30299DA5B"
"sound-definitions","Emit_Zone1_Mountain_Low_Day","AmbienceFX/Ambience/Zone1/Environments/Mountain/Day/Emitters/Emit_Zone1_Mountain_Low_Day","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Mountain/Day/Emitters/Emit_Zone1_Mountain_Low_Day.json","925","752212AFBFB23415A12E6ED9DF62FFADAF8A595D2D5B884716609A205E29D5BC"
"sound-definitions","Emit_Zone1_Mountain_Low_Day_Birds","AmbienceFX/Ambience/Zone1/Environments/Mountain/Day/Emitters/Emit_Zone1_Mountain_Low_Day_Birds","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Mountain/Day/Emitters/Emit_Zone1_Mountain_Low_Day_Birds.json","684","5F4B9590A3D81778D9C2C178B5403264F6FB99B2D9BD4598E17087A753971ED3"
"sound-definitions","Emit_Zone1_Mountain_Low_Day_Canopy","AmbienceFX/Ambience/Zone1/Environments/Mountain/Day/Emitters/Emit_Zone1_Mountain_Low_Day_Canopy","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Mountain/Day/Emitters/Emit_Zone1_Mountain_Low_Day_Canopy.json","1090","EA1C84DAB172036C263C158B8110F6556235DBA629B31449CCCABA6EBAE73B76"
"sound-definitions","AmbFX_Zone1_Plains_Gen_Day","AmbienceFX/Ambience/Zone1/Environments/Plains/Day/AmbFX_Zone1_Plains_Gen_Day","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Plains/Day/AmbFX_Zone1_Plains_Gen_Day.json","828","06AC0BF8049FDB314E82EE955C45B53D08CF602754BCB5D4FD00D681B78822EF"
"sound-definitions","Emit_Zone1_Plains_Gen_Day","AmbienceFX/Ambience/Zone1/Environments/Plains/Day/Emitters/Emit_Zone1_Plains_Gen_Day","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Plains/Day/Emitters/Emit_Zone1_Plains_Gen_Day.json","1224","9B33E37786E408B921714B09B10F7843F7D94F9A4389116A4E47377F35F944B4"
"sound-definitions","Emit_Zone1_Plains_Gen_Day_Birds","AmbienceFX/Ambience/Zone1/Environments/Plains/Day/Emitters/Emit_Zone1_Plains_Gen_Day_Birds","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Plains/Day/Emitters/Emit_Zone1_Plains_Gen_Day_Birds.json","983","21101588802C757A5BC242168900BF5DD78060DD51057927EFD0F32119A0934F"
"sound-definitions","Emit_Zone1_Plains_Gen_Day_Canopy","AmbienceFX/Ambience/Zone1/Environments/Plains/Day/Emitters/Emit_Zone1_Plains_Gen_Day_Canopy","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Plains/Day/Emitters/Emit_Zone1_Plains_Gen_Day_Canopy.json","1389","B41EA63C287EF1531DE8BD7F6F9364783F65BAC9A962121A7D77A45B3635F4B1"
"sound-definitions","AmbFX_Zone1_Plains_Night","AmbienceFX/Ambience/Zone1/Environments/Plains/Night/AmbFX_Zone1_Plains_Night","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Plains/Night/AmbFX_Zone1_Plains_Night.json","826","F656A9373613E0C7536ED06A3E13182693AF5B699E7037501E51789635C40B7D"
"sound-definitions","Emit_Zone1_Plains_Night","AmbienceFX/Ambience/Zone1/Environments/Plains/Night/Emitters/Emit_Zone1_Plains_Night","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Plains/Night/Emitters/Emit_Zone1_Plains_Night.json","1154","6BA78C5912D2D02DF3105BC24F7243A15A5EDCA3A508815C74A98ECC4E555284"
"sound-definitions","Emit_Zone1_Plains_Night_Birds","AmbienceFX/Ambience/Zone1/Environments/Plains/Night/Emitters/Emit_Zone1_Plains_Night_Birds","Server/Audio/AmbienceFX/Ambience/Zone1/Environments/Plains/Night/Emitters/Emit_Zone1_Plains_Night_Birds.json","909","CCB84C4BE2C74B3CF198F0833B488BA625AD989A82C2BAA7EF6F180ACE4294C2"
